"","player","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"3322","Stephen Curry","Golden State Warriors","11/13/16",2016,1,9,14,"made shot","Running Reverse Layup Shot","2PT Field Goal",0,"Phoenix Suns",-9,3,3
"3323","Stephen Curry","Golden State Warriors","1/18/17",2016,2,0,14,"made shot","Running Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",14,7,24
"3324","Stephen Curry","Golden State Warriors","3/26/17",2016,1,8,48,"missed shot","Running Reverse Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-11,21,4
"3325","Stephen Curry","Golden State Warriors","11/26/16",2016,1,0,30,"missed shot","Running Reverse Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",9,23,12
"3326","Stephen Curry","Golden State Warriors","10/30/16",2016,2,5,16,"missed shot","Step Back Bank Jump Shot","2PT Field Goal",13,"Phoenix Suns",-129,43,19
"3327","Stephen Curry","Golden State Warriors","12/22/16",2016,2,0,39,"made shot","Step Back Bank Jump Shot","2PT Field Goal",14,"Brooklyn Nets",-104,100,24
"3328","Stephen Curry","Golden State Warriors","3/31/17",2016,1,5,35,"missed shot","Step Back Jump shot","2PT Field Goal",14,"Houston Rockets",-16,149,7
"3329","Stephen Curry","Golden State Warriors","11/3/16",2016,2,1,29,"made shot","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",32,178,23
"3330","Stephen Curry","Golden State Warriors","3/20/17",2016,2,3,49,"made shot","Step Back Jump shot","3PT Field Goal",22,"Oklahoma City Thunder",-225,8,21
"3331","Stephen Curry","Golden State Warriors","12/11/16",2016,3,7,23,"made shot","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",128,144,29
"3332","Stephen Curry","Golden State Warriors","11/28/16",2016,1,1,33,"made shot","Step Back Jump shot","3PT Field Goal",27,"Atlanta Hawks",-169,213,11
"3333","Stephen Curry","Golden State Warriors","3/20/17",2016,1,1,54,"missed shot","Step Back Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",132,203,11
"3334","Stephen Curry","Golden State Warriors","2/27/17",2016,1,10,10,"missed shot","Step Back Jump shot","3PT Field Goal",25,"Philadelphia 76ers",78,242,2
"3335","Stephen Curry","Golden State Warriors","3/20/17",2016,3,0,0,"made shot","Step Back Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",-25,249,36
"3336","Stephen Curry","Golden State Warriors","2/13/17",2016,1,11,24,"made shot","Step Back Jump shot","2PT Field Goal",16,"Denver Nuggets",30,159,1
"3337","Stephen Curry","Golden State Warriors","11/9/16",2016,4,11,5,"made shot","Step Back Jump shot","2PT Field Goal",20,"Dallas Mavericks",163,129,37
"3338","Stephen Curry","Golden State Warriors","11/9/16",2016,2,0,6,"missed shot","Step Back Jump shot","3PT Field Goal",26,"Dallas Mavericks",-35,264,24
"3339","Stephen Curry","Golden State Warriors","11/9/16",2016,2,5,23,"made shot","Step Back Jump shot","3PT Field Goal",25,"Dallas Mavericks",182,178,19
"3340","Stephen Curry","Golden State Warriors","2/25/17",2016,4,5,21,"made shot","Step Back Jump shot","2PT Field Goal",21,"Brooklyn Nets",-215,26,43
"3341","Stephen Curry","Golden State Warriors","11/28/16",2016,2,6,57,"missed shot","Step Back Jump shot","2PT Field Goal",19,"Atlanta Hawks",-24,190,18
"3342","Stephen Curry","Golden State Warriors","3/31/17",2016,1,3,25,"made shot","Step Back Jump shot","2PT Field Goal",19,"Houston Rockets",-119,154,9
"3343","Stephen Curry","Golden State Warriors","3/24/17",2016,4,3,45,"made shot","Step Back Jump shot","3PT Field Goal",28,"Sacramento Kings",-48,277,45
"3344","Stephen Curry","Golden State Warriors","3/26/17",2016,3,0,3,"made shot","Step Back Jump shot","2PT Field Goal",12,"Memphis Grizzlies",-35,115,36
"3345","Stephen Curry","Golden State Warriors","12/20/16",2016,3,1,24,"made shot","Step Back Jump shot","3PT Field Goal",24,"Utah Jazz",169,183,35
"3346","Stephen Curry","Golden State Warriors","12/28/16",2016,1,1,13,"missed shot","Step Back Jump shot","3PT Field Goal",26,"Toronto Raptors",-91,244,11
"3347","Stephen Curry","Golden State Warriors","12/5/16",2016,1,1,6,"missed shot","Step Back Jump shot","3PT Field Goal",25,"Indiana Pacers",40,254,11
"3348","Stephen Curry","Golden State Warriors","2/11/17",2016,3,1,21,"missed shot","Step Back Jump shot","2PT Field Goal",20,"Oklahoma City Thunder",156,126,35
"3349","Stephen Curry","Golden State Warriors","11/7/16",2016,3,5,41,"missed shot","Step Back Jump shot","2PT Field Goal",19,"New Orleans Pelicans",128,144,31
"3350","Stephen Curry","Golden State Warriors","3/16/17",2016,1,0,0,"missed shot","Step Back Jump shot","3PT Field Goal",27,"Orlando Magic",-201,193,12
"3351","Stephen Curry","Golden State Warriors","3/24/17",2016,1,7,40,"missed shot","Step Back Jump shot","3PT Field Goal",26,"Sacramento Kings",-142,224,5
"3352","Stephen Curry","Golden State Warriors","12/20/16",2016,2,0,27,"made shot","Step Back Jump shot","3PT Field Goal",25,"Utah Jazz",128,219,24
"3353","Stephen Curry","Golden State Warriors","2/23/17",2016,1,7,59,"missed shot","Step Back Jump shot","3PT Field Goal",26,"Los Angeles Clippers",-106,242,5
"3354","Stephen Curry","Golden State Warriors","10/25/16",2016,1,8,6,"made shot","Step Back Jump shot","3PT Field Goal",25,"San Antonio Spurs",189,174,4
"3355","Stephen Curry","Golden State Warriors","2/8/17",2016,1,0,32,"made shot","Step Back Jump shot","2PT Field Goal",21,"Chicago Bulls",-142,165,12
"3356","Stephen Curry","Golden State Warriors","1/2/17",2016,4,1,47,"missed shot","Step Back Jump shot","2PT Field Goal",19,"Denver Nuggets",61,188,47
"3357","Stephen Curry","Golden State Warriors","11/23/16",2016,1,1,49,"made shot","Step Back Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-187,188,11
"3358","Stephen Curry","Golden State Warriors","11/18/16",2016,3,11,25,"missed shot","Step Back Jump shot","3PT Field Goal",26,"Boston Celtics",135,223,25
"3359","Stephen Curry","Golden State Warriors","3/28/17",2016,3,8,12,"made shot","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",-174,178,28
"3360","Stephen Curry","Golden State Warriors","2/2/17",2016,2,2,37,"made shot","Step Back Jump shot","3PT Field Goal",24,"Los Angeles Clippers",128,214,22
"3361","Stephen Curry","Golden State Warriors","3/5/17",2016,4,4,12,"missed shot","Step Back Jump shot","3PT Field Goal",24,"New York Knicks",-155,195,44
"3362","Stephen Curry","Golden State Warriors","3/5/17",2016,4,1,9,"made shot","Step Back Jump shot","2PT Field Goal",22,"New York Knicks",-147,165,47
"3363","Stephen Curry","Golden State Warriors","12/28/16",2016,2,0,34,"made shot","Step Back Jump shot","3PT Field Goal",27,"Toronto Raptors",-147,229,24
"3364","Stephen Curry","Golden State Warriors","1/20/17",2016,1,2,20,"made shot","Step Back Jump shot","3PT Field Goal",25,"Houston Rockets",-161,192,10
"3365","Stephen Curry","Golden State Warriors","2/11/17",2016,3,0,58,"missed shot","Step Back Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",-76,228,36
"3366","Stephen Curry","Golden State Warriors","12/1/16",2016,3,0,40,"missed shot","Step Back Jump shot","2PT Field Goal",19,"Houston Rockets",145,124,36
"3367","Stephen Curry","Golden State Warriors","12/1/16",2016,4,1,49,"made shot","Step Back Jump shot","2PT Field Goal",20,"Houston Rockets",110,169,47
"3368","Stephen Curry","Golden State Warriors","3/26/17",2016,2,3,17,"made shot","Step Back Jump shot","3PT Field Goal",22,"Memphis Grizzlies",225,16,21
"3369","Stephen Curry","Golden State Warriors","12/17/16",2016,1,9,13,"made shot","Step Back Jump shot","3PT Field Goal",28,"Portland Trail Blazers",-169,229,3
"3370","Stephen Curry","Golden State Warriors","11/7/16",2016,1,3,35,"made shot","Step Back Jump shot","3PT Field Goal",23,"New Orleans Pelicans",-233,31,9
"3371","Stephen Curry","Golden State Warriors","2/11/17",2016,2,3,56,"made shot","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",-186,26,21
"3372","Stephen Curry","Golden State Warriors","4/4/17",2016,3,7,45,"made shot","Step Back Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-169,7,29
"3373","Stephen Curry","Golden State Warriors","4/4/17",2016,1,1,48,"missed shot","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",107,164,11
"3374","Stephen Curry","Golden State Warriors","3/14/17",2016,4,9,18,"missed shot","Step Back Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-94,242,39
"3375","Stephen Curry","Golden State Warriors","2/11/17",2016,1,8,13,"missed shot","Step Back Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,51,4
"3376","Stephen Curry","Golden State Warriors","3/29/17",2016,1,7,46,"made shot","Step Back Jump shot","3PT Field Goal",25,"San Antonio Spurs",-225,115,5
"3377","Stephen Curry","Golden State Warriors","3/26/17",2016,4,3,36,"made shot","Step Back Jump shot","3PT Field Goal",26,"Memphis Grizzlies",151,223,45
"3378","Stephen Curry","Golden State Warriors","1/2/17",2016,3,7,28,"missed shot","Step Back Jump shot","3PT Field Goal",29,"Denver Nuggets",56,288,29
"3379","Stephen Curry","Golden State Warriors","1/20/17",2016,4,4,50,"missed shot","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",184,36,44
"3380","Stephen Curry","Golden State Warriors","1/20/17",2016,2,0,0,"made shot","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",-81,232,24
"3381","Stephen Curry","Golden State Warriors","3/5/17",2016,3,1,1,"made shot","Step Back Jump shot","3PT Field Goal",22,"New York Knicks",-228,-11,35
"3382","Stephen Curry","Golden State Warriors","2/1/17",2016,3,1,19,"made shot","Step Back Jump shot","2PT Field Goal",20,"Charlotte Hornets",-110,174,35
"3383","Stephen Curry","Golden State Warriors","12/22/16",2016,3,9,28,"made shot","Step Back Jump shot","2PT Field Goal",21,"Brooklyn Nets",-209,21,27
"3384","Stephen Curry","Golden State Warriors","11/26/16",2016,3,6,49,"missed shot","Step Back Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",148,11,30
"3385","Stephen Curry","Golden State Warriors","1/25/17",2016,1,10,2,"made shot","Step Back Jump shot","2PT Field Goal",15,"Charlotte Hornets",-102,121,2
"3386","Stephen Curry","Golden State Warriors","2/15/17",2016,3,3,51,"missed shot","Step Back Jump shot","3PT Field Goal",27,"Sacramento Kings",-222,156,33
"3387","Stephen Curry","Golden State Warriors","1/6/17",2016,2,3,53,"made shot","Step Back Jump shot","2PT Field Goal",17,"Memphis Grizzlies",-106,139,21
"3388","Stephen Curry","Golden State Warriors","1/20/17",2016,4,5,15,"missed shot","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-187,31,43
"3389","Stephen Curry","Golden State Warriors","12/7/16",2016,2,2,35,"missed shot","Step Back Jump shot","3PT Field Goal",24,"Los Angeles Clippers",-132,210,22
"3390","Stephen Curry","Golden State Warriors","2/1/17",2016,3,6,53,"made shot","Step Back Jump shot","3PT Field Goal",26,"Charlotte Hornets",-132,232,30
"3391","Stephen Curry","Golden State Warriors","11/18/16",2016,2,4,53,"made shot","Step Back Jump shot","2PT Field Goal",22,"Boston Celtics",-66,218,20
"3392","Stephen Curry","Golden State Warriors","2/13/17",2016,1,8,56,"made shot","Step Back Jump shot","2PT Field Goal",21,"Denver Nuggets",-127,174,4
"3393","Stephen Curry","Golden State Warriors","2/1/17",2016,3,0,56,"made shot","Step Back Jump shot","3PT Field Goal",25,"Charlotte Hornets",-214,141,36
"3394","Stephen Curry","Golden State Warriors","1/6/17",2016,2,2,58,"missed shot","Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",187,170,22
"3395","Stephen Curry","Golden State Warriors","2/2/17",2016,3,10,54,"made shot","Step Back Jump shot","3PT Field Goal",27,"Los Angeles Clippers",171,210,26
"3396","Stephen Curry","Golden State Warriors","3/6/17",2016,1,0,45,"made shot","Step Back Jump shot","3PT Field Goal",24,"Atlanta Hawks",125,208,12
"3397","Stephen Curry","Golden State Warriors","2/8/17",2016,3,7,15,"made shot","Step Back Jump shot","2PT Field Goal",17,"Chicago Bulls",-6,178,29
"3398","Stephen Curry","Golden State Warriors","3/2/17",2016,4,0,32,"missed shot","Step Back Jump shot","2PT Field Goal",19,"Chicago Bulls",-194,18,48
"3399","Stephen Curry","Golden State Warriors","2/11/17",2016,4,2,19,"made shot","Step Back Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",119,213,46
"3400","Stephen Curry","Golden State Warriors","3/21/17",2016,3,3,42,"missed shot","Step Back Jump shot","3PT Field Goal",23,"Dallas Mavericks",233,3,33
"3401","Stephen Curry","Golden State Warriors","3/28/17",2016,4,0,45,"made shot","Step Back Jump shot","2PT Field Goal",18,"Houston Rockets",-53,174,48
"3402","Stephen Curry","Golden State Warriors","11/26/16",2016,3,8,6,"made shot","Step Back Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",78,180,28
"3403","Stephen Curry","Golden State Warriors","12/15/16",2016,2,7,40,"missed shot","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,2,17
"3404","Stephen Curry","Golden State Warriors","11/7/16",2016,1,10,4,"made shot","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,11,2
"3405","Stephen Curry","Golden State Warriors","11/16/16",2016,3,4,51,"missed shot","Tip Layup Shot","2PT Field Goal",0,"Toronto Raptors",0,9,32
"3406","Stephen Curry","Golden State Warriors","11/21/16",2016,2,0,36,"made shot","Turnaround Bank shot","2PT Field Goal",7,"Indiana Pacers",71,3,24
"3407","Stephen Curry","Golden State Warriors","3/26/17",2016,4,2,58,"made shot","Turnaround Bank shot","2PT Field Goal",16,"Memphis Grizzlies",137,100,46
"3408","Stephen Curry","Golden State Warriors","3/31/17",2016,4,0,46,"made shot","Turnaround Bank shot","2PT Field Goal",10,"Houston Rockets",-91,61,48
"3409","Stephen Curry","Golden State Warriors","3/16/17",2016,2,11,6,"made shot","Turnaround Bank shot","2PT Field Goal",8,"Orlando Magic",71,38,13
"3410","Stephen Curry","Golden State Warriors","12/30/16",2016,3,1,11,"missed shot","Turnaround Fadeaway shot","2PT Field Goal",15,"Dallas Mavericks",153,31,35
"3411","Stephen Curry","Golden State Warriors","10/30/16",2016,4,0,25,"missed shot","Turnaround Fadeaway shot","2PT Field Goal",17,"Phoenix Suns",-169,21,48
"3412","Stephen Curry","Golden State Warriors","3/31/17",2016,1,8,30,"missed shot","Turnaround Fadeaway shot","2PT Field Goal",16,"Houston Rockets",110,129,4
"3413","Stephen Curry","Golden State Warriors","3/14/17",2016,2,2,43,"missed shot","Turnaround Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",2,205,22
"3414","Stephen Curry","Golden State Warriors","3/21/17",2016,3,7,24,"made shot","Turnaround Jump Shot","2PT Field Goal",8,"Dallas Mavericks",-37,72,29
"3415","Stephen Curry","Golden State Warriors","3/24/17",2016,1,1,39,"missed shot","Turnaround Jump Shot","2PT Field Goal",10,"Sacramento Kings",-40,100,11
"3416","Stephen Curry","Golden State Warriors","2/23/17",2016,3,0,1,"made shot","Turnaround Jump Shot","3PT Field Goal",31,"Los Angeles Clippers",171,259,36
"3417","Stephen Curry","Golden State Warriors","11/7/16",2016,3,9,13,"made shot","Turnaround Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-142,16,27
"3418","Stephen Curry","Golden State Warriors","12/25/16",2016,2,2,47,"missed shot","Turnaround Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-47,87,22
"3419","Stephen Curry","Golden State Warriors","3/14/17",2016,4,9,55,"made shot","Turnaround Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",-47,185,39
"3420","Kevin Durant","Golden State Warriors","12/23/16",2016,3,9,37,"made shot","Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,27
"3421","Kevin Durant","Golden State Warriors","11/18/16",2016,3,8,3,"made shot","Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,28
"3422","Kevin Durant","Golden State Warriors","12/5/16",2016,3,9,18,"made shot","Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,27
"3423","Kevin Durant","Golden State Warriors","11/4/16",2016,3,5,52,"made shot","Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,31
"3424","Kevin Durant","Golden State Warriors","10/30/16",2016,4,1,19,"made shot","Alley Oop Layup shot","2PT Field Goal",0,"Phoenix Suns",-1,3,47
"3425","Kevin Durant","Golden State Warriors","2/8/17",2016,3,10,1,"missed shot","Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",2,18,26
"3426","Kevin Durant","Golden State Warriors","2/23/17",2016,3,11,26,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,25
"3427","Kevin Durant","Golden State Warriors","11/13/16",2016,3,5,16,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,31
"3428","Kevin Durant","Golden State Warriors","11/19/16",2016,1,10,25,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,2
"3429","Kevin Durant","Golden State Warriors","1/20/17",2016,3,6,38,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,30
"3430","Kevin Durant","Golden State Warriors","11/13/16",2016,1,11,46,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,1
"3431","Kevin Durant","Golden State Warriors","1/2/17",2016,2,3,0,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,21
"3432","Kevin Durant","Golden State Warriors","11/10/16",2016,1,9,27,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,3
"3433","Kevin Durant","Golden State Warriors","11/16/16",2016,1,9,8,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,3
"3434","Kevin Durant","Golden State Warriors","11/3/16",2016,3,11,17,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,25
"3435","Kevin Durant","Golden State Warriors","1/20/17",2016,3,9,3,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,27
"3436","Kevin Durant","Golden State Warriors","2/11/17",2016,4,5,46,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,43
"3437","Kevin Durant","Golden State Warriors","1/8/17",2016,4,3,39,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,45
"3438","Kevin Durant","Golden State Warriors","1/18/17",2016,2,4,16,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,20
"3439","Kevin Durant","Golden State Warriors","2/13/17",2016,1,8,12,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,4
"3440","Kevin Durant","Golden State Warriors","2/4/17",2016,2,3,19,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,21
"3441","Kevin Durant","Golden State Warriors","12/28/16",2016,2,9,57,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,15
"3442","Kevin Durant","Golden State Warriors","11/4/16",2016,3,8,41,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,28
"3443","Kevin Durant","Golden State Warriors","12/13/16",2016,3,5,59,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,31
"3444","Kevin Durant","Golden State Warriors","12/7/16",2016,1,8,55,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,4
"3445","Kevin Durant","Golden State Warriors","1/4/17",2016,3,10,0,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26
"3446","Kevin Durant","Golden State Warriors","2/13/17",2016,2,0,27,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,24
"3447","Kevin Durant","Golden State Warriors","11/28/16",2016,4,1,26,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,47
"3448","Kevin Durant","Golden State Warriors","2/10/17",2016,4,5,56,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,43
"3449","Kevin Durant","Golden State Warriors","1/4/17",2016,3,10,33,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,26
"3450","Kevin Durant","Golden State Warriors","11/10/16",2016,3,7,55,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,29
"3451","Kevin Durant","Golden State Warriors","11/25/16",2016,1,6,37,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6
"3452","Kevin Durant","Golden State Warriors","10/25/16",2016,2,2,3,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22
"3453","Kevin Durant","Golden State Warriors","12/5/16",2016,1,6,8,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,6
"3454","Kevin Durant","Golden State Warriors","11/23/16",2016,1,6,31,"made shot","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,6
"3455","Kevin Durant","Golden State Warriors","2/15/17",2016,3,6,28,"made shot","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16,30
"3456","Kevin Durant","Golden State Warriors","11/1/16",2016,1,9,3,"made shot","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,7,3
"3457","Kevin Durant","Golden State Warriors","2/13/17",2016,3,11,10,"made shot","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",14,16,25
"3458","Kevin Durant","Golden State Warriors","11/23/16",2016,2,9,23,"made shot","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-2,11,15
"3459","Kevin Durant","Golden State Warriors","2/15/17",2016,2,2,34,"made shot","Cutting Finger Roll Layup Shot","2PT Field Goal",3,"Sacramento Kings",22,26,22
"3460","Kevin Durant","Golden State Warriors","1/25/17",2016,4,7,5,"made shot","Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-7,7,41
"3461","Kevin Durant","Golden State Warriors","1/4/17",2016,2,1,58,"made shot","Cutting Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,8,23
"3462","Kevin Durant","Golden State Warriors","1/25/17",2016,1,8,44,"made shot","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",14,-1,4
"3463","Kevin Durant","Golden State Warriors","12/5/16",2016,2,2,54,"made shot","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",6,16,22
"3464","Kevin Durant","Golden State Warriors","12/20/16",2016,4,9,34,"made shot","Cutting Layup Shot","2PT Field Goal",2,"Utah Jazz",-1,21,39
"3465","Kevin Durant","Golden State Warriors","12/30/16",2016,4,7,50,"missed shot","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,18,41
"3466","Kevin Durant","Golden State Warriors","1/8/17",2016,3,4,29,"made shot","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",-14,7,32
"3467","Kevin Durant","Golden State Warriors","11/23/16",2016,2,10,59,"made shot","Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,7,14
"3468","Kevin Durant","Golden State Warriors","1/20/17",2016,3,10,20,"made shot","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",14,11,26
"3469","Kevin Durant","Golden State Warriors","11/18/16",2016,4,11,10,"made shot","Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",22,8,37
"3470","Kevin Durant","Golden State Warriors","2/8/17",2016,1,8,41,"made shot","Driving Bank shot","2PT Field Goal",6,"Chicago Bulls",42,43,4
"3471","Kevin Durant","Golden State Warriors","1/20/17",2016,3,1,8,"made shot","Driving Bank shot","2PT Field Goal",7,"Houston Rockets",58,46,35
"3472","Kevin Durant","Golden State Warriors","11/13/16",2016,4,1,13,"made shot","Driving Bank shot","2PT Field Goal",4,"Phoenix Suns",-9,41,47
"3473","Kevin Durant","Golden State Warriors","1/6/17",2016,2,6,57,"made shot","Driving Bank shot","2PT Field Goal",6,"Memphis Grizzlies",-27,56,18
"3474","Kevin Durant","Golden State Warriors","12/11/16",2016,1,8,40,"missed shot","Driving Bank shot","2PT Field Goal",4,"Minnesota Timberwolves",-32,28,4
"3475","Kevin Durant","Golden State Warriors","12/25/16",2016,1,3,38,"made shot","Driving Bank shot","2PT Field Goal",9,"Cleveland Cavaliers",97,13,9
"3476","Kevin Durant","Golden State Warriors","2/27/17",2016,4,1,56,"made shot","Driving Bank shot","2PT Field Goal",3,"Philadelphia 76ers",27,26,47
"3477","Kevin Durant","Golden State Warriors","12/28/16",2016,3,5,51,"made shot","Driving Bank shot","2PT Field Goal",7,"Toronto Raptors",-47,56,31
"3478","Kevin Durant","Golden State Warriors","2/27/17",2016,1,4,9,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,8
"3479","Kevin Durant","Golden State Warriors","2/13/17",2016,2,5,23,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,19
"3480","Kevin Durant","Golden State Warriors","1/2/17",2016,3,6,52,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,30
"3481","Kevin Durant","Golden State Warriors","12/15/16",2016,3,3,21,"made shot","Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,33
"3482","Kevin Durant","Golden State Warriors","11/23/16",2016,4,9,25,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,39
"3483","Kevin Durant","Golden State Warriors","2/4/17",2016,4,7,41,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,41
"3484","Kevin Durant","Golden State Warriors","10/28/16",2016,1,0,37,"made shot","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,12
"3485","Kevin Durant","Golden State Warriors","12/25/16",2016,3,0,28,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,36
"3486","Kevin Durant","Golden State Warriors","12/25/16",2016,1,4,52,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,8
"3487","Kevin Durant","Golden State Warriors","11/7/16",2016,3,2,8,"made shot","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,34
"3488","Kevin Durant","Golden State Warriors","2/2/17",2016,1,10,8,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,2
"3489","Kevin Durant","Golden State Warriors","11/7/16",2016,4,0,23,"made shot","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,48
"3490","Kevin Durant","Golden State Warriors","1/2/17",2016,1,6,35,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,6
"3491","Kevin Durant","Golden State Warriors","12/13/16",2016,4,8,41,"made shot","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,40
"3492","Kevin Durant","Golden State Warriors","12/8/16",2016,4,6,4,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,42
"3493","Kevin Durant","Golden State Warriors","1/28/17",2016,2,0,42,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,24
